ENSG00000006704	NP_005676
ENSG00000006704	NP_057412
ENSG00000006712	NM_019088
ENSG00000006712	NP_061961
ENSG00000006715	NM_014396
ENSG00000006715	NM_080631
ENSG00000006715	NP_055211
ENSG00000006715	NP_542198
ENSG00000006740	NM_014859
ENSG00000006740	NP_055674
ENSG00000006744	NM_001165962
ENSG00000006744	NM_018127
ENSG00000006744	NM_173717
ENSG00000006744	NP_001159434
ENSG00000006744	NP_060597
ENSG00000006744	NP_776065
ENSG00000006747	NM_001112706
ENSG00000006747	NM_033128
ENSG00000006747	NP_001106177
ENSG00000006747	NP_149119
ENSG00000006756	NM_001669
ENSG00000006756	NP_001660
ENSG00000006757	NM_001142389
ENSG00000006757	NM_001172672
ENSG00000006757	NM_004650
ENSG00000006757	NP_001135861
ENSG00000006757	NP_001166143
ENSG00000006757	NP_004641
ENSG00000006788	NM_003802
ENSG00000006788	NP_003793
ENSG00000006831	NM_024551
ENSG00000006831	NP_078827
ENSG00000006837	NM_001113575
ENSG00000006837	NM_016508
ENSG00000006837	NP_001107047
ENSG00000006837	NP_057592
ENSG00000007001	NM_001135098
ENSG00000007001	NM_173355
ENSG00000007001	NP_001128570
ENSG00000007001	NP_775491
ENSG00000007038	NM_006799
ENSG00000007038	NM_144956
ENSG00000007038	NM_144957
ENSG00000007038	NP_006790
ENSG00000007038	NP_659205
ENSG00000007038	NP_659206
ENSG00000007047	NM_001199867
ENSG00000007047	NM_031417
ENSG00000007047	NP_001186796
ENSG00000007047	NP_113605
ENSG00000007062	NM_001145847
ENSG00000007062	NM_001145848
ENSG00000007062	NM_001145849
ENSG00000007062	NM_001145850
ENSG00000007062	NM_001145851
ENSG00000007062	NM_001145852
ENSG00000007062	NM_006017
ENSG00000007062	NP_001139319
ENSG00000007062	NP_001139320
ENSG00000007062	NP_001139321
ENSG00000007062	NP_001139322
ENSG00000007062	NP_001139323
ENSG00000007062	NP_001139324
ENSG00000007062	NP_006008
ENSG00000007080	NM_001136203
ENSG00000007080	NM_138442
ENSG00000007080	NP_001129675
ENSG00000007080	NP_612451
ENSG00000007129	NM_001098506
ENSG00000007129	NM_033543
ENSG00000007129	NP_001091976
ENSG00000007129	NP_291021
ENSG00000007168	NM_000430
ENSG00000007168	NP_000421
ENSG00000007171	NM_000625
ENSG00000007171	NP_000616
ENSG00000007174	NM_001372
ENSG00000007174	NM_004662
ENSG00000007174	NP_001363
ENSG00000007174	NP_004653
ENSG00000007202	NM_014680
ENSG00000007202	NP_055495
ENSG00000007216	NM_001145975
ENSG00000007216	NM_001145976
ENSG00000007216	NM_003984
ENSG00000007216	NP_001139447
ENSG00000007216	NP_001139448
ENSG00000007216	NP_003975
ENSG00000007216	NR_027384
ENSG00000007237	NM_001130831
ENSG00000007237	NM_003644
ENSG00000007237	NM_201432
ENSG00000007237	NM_201433
ENSG00000007237	NP_001124303
ENSG00000007237	NP_003635
ENSG00000007237	NP_958836
ENSG00000007237	NP_958839
ENSG00000007255	NM_024108
ENSG00000007255	NP_077013
ENSG00000007264	NM_002378
ENSG00000007264	NM_139354
ENSG00000007264	NM_139355
ENSG00000007264	NP_002369
ENSG00000007264	NP_647611
ENSG00000007264	NP_647612
ENSG00000007306	NM_006890
ENSG00000007306	NP_008821
ENSG00000007312	NM_000626
ENSG00000007312	NM_001039933
ENSG00000007312	NM_021602
ENSG00000007312	NP_000617
ENSG00000007312	NP_001035022
ENSG00000007312	NP_067613
ENSG00000007314	NM_000334
ENSG00000007314	NP_000325
ENSG00000007341	NM_017744
ENSG00000007341	NM_138727
ENSG00000007341	NM_138728
ENSG00000007341	NM_138729
ENSG00000007341	NP_060214
ENSG00000007341	NP_620055
ENSG00000007341	NP_620056
ENSG00000007341	NP_620057
ENSG00000007350	NM_001145933
ENSG00000007350	NM_001145934
ENSG00000007350	NM_012253
ENSG00000007350	NP_001139405
ENSG00000007350	NP_001139406
ENSG00000007350	NP_036385
ENSG00000007372	NM_000280
ENSG00000007372	NM_001127612
ENSG00000007372	NM_001604
ENSG00000007372	NP_000271
ENSG00000007372	NP_001121084
ENSG00000007372	NP_001595
ENSG00000007376	NM_058192
ENSG00000007376	NP_478072
ENSG00000007384	NM_022450
ENSG00000007384	NP_071895
ENSG00000007392	NM_018032
ENSG00000007392	NM_201412
ENSG00000007392	NP_060502
ENSG00000007392	NP_958815
ENSG00000007402	NM_001005505
ENSG00000007402	NM_001174051
ENSG00000007402	NM_006030
ENSG00000007402	NP_001005505
ENSG00000007402	NP_001167522
ENSG00000007402	NP_006021
ENSG00000007516	NM_001199096
ENSG00000007516	NM_001199097
ENSG00000007516	NM_001199098
ENSG00000007516	NM_001199099
ENSG00000007516	NM_003933
ENSG00000007516	NP_001186025
ENSG00000007516	NP_001186026
ENSG00000007516	NP_001186027
ENSG00000007516	NP_001186028
ENSG00000007516	NP_003924
ENSG00000007520	NM_001001410
ENSG00000007520	NP_001001410
ENSG00000007541	NM_004204
ENSG00000007541	NM_148920
ENSG00000007541	NP_004195
ENSG00000007541	NP_683721
ENSG00000007545	NM_020825
ENSG00000007545	NP_065876
ENSG00000007866	NM_003214
ENSG00000007866	NP_003205
ENSG00000007908	NM_000450
ENSG00000007908	NP_000441
ENSG00000007923	NM_018198
ENSG00000007923	NP_060668
ENSG00000007933	NM_001002294
ENSG00000007933	NM_006894
ENSG00000007933	NP_001002294
ENSG00000007933	NP_008825
ENSG00000007944	NM_013262
ENSG00000007944	NP_037394
ENSG00000007952	NM_007052
ENSG00000007952	NM_013955
ENSG00000007952	NP_008983
ENSG00000007952	NP_039249
ENSG00000007968	NM_004091
ENSG00000007968	NP_004082
ENSG00000008018	NM_002793
ENSG00000008018	NP_002784
ENSG00000008056	NM_006950
ENSG00000008056	NM_133499
ENSG00000008056	NP_008881
ENSG00000008056	NP_598006
ENSG00000008083	NM_004973
ENSG00000008083	NP_004964
ENSG00000008086	NM_001037343
ENSG00000008086	NM_003159
ENSG00000008086	NP_001032420
ENSG00000008086	NP_003150
ENSG00000008118	NM_020439
ENSG00000008118	NP_065172
ENSG00000008128	NM_024011
ENSG00000008128	NM_033486
ENSG00000008128	NM_033487
ENSG00000008128	NM_033488
ENSG00000008128	NM_033489
ENSG00000008128	NM_033492
ENSG00000008128	NM_033493
ENSG00000008128	NM_033529
ENSG00000008128	NP_076916
ENSG00000008128	NP_277021
ENSG00000008128	NP_277022
ENSG00000008128	NP_277023
ENSG00000008128	NP_277024
ENSG00000008128	NP_277027
ENSG00000008128	NP_277028
ENSG00000008128	NP_277071
ENSG00000008130	NM_001198993
ENSG00000008130	NM_001198994
ENSG00000008130	NM_001198995
ENSG00000008130	NM_023018
ENSG00000008130	NP_001185922
ENSG00000008130	NP_001185923
ENSG00000008130	NP_001185924
ENSG00000008130	NP_075394
ENSG00000008196	NM_003221
ENSG00000008196	NP_003212
ENSG00000008197	NM_172238
ENSG00000008197	NP_758438
ENSG00000008226	NM_007335
ENSG00000008226	NM_007337
ENSG00000008226	NP_031361
ENSG00000008226	NP_031363
ENSG00000008256	NM_004227
ENSG00000008256	NP_004218
ENSG00000008277	NM_004194
ENSG00000008277	NM_016351
ENSG00000008277	NM_021721
ENSG00000008277	NM_021722
ENSG00000008277	NM_021723
ENSG00000008277	NP_004185
ENSG00000008277	NP_057435
ENSG00000008277	NP_068367
ENSG00000008277	NP_068368
ENSG00000008277	NP_068369
ENSG00000008282	NM_006754
ENSG00000008282	NM_182715
ENSG00000008282	NP_006745
ENSG00000008282	NP_874384
ENSG00000008283	NM_001017916
ENSG00000008283	NM_001017917
ENSG00000008283	NM_001915
ENSG00000008283	NP_001017916
ENSG00000008283	NP_001017917
ENSG00000008283	NP_001906
ENSG00000008294	NM_001130528
ENSG00000008294	NM_003971
ENSG00000008294	NP_001124000
ENSG00000008294	NP_003962
ENSG00000008300	NM_001407
ENSG00000008300	NP_001398
ENSG00000008311	NM_005763
ENSG00000008311	NP_005754
ENSG00000008323	NM_001144856
ENSG00000008323	NM_001144857
ENSG00000008323	NM_018173
ENSG00000008323	NP_001138328
ENSG00000008323	NP_001138329
ENSG00000008323	NP_060643
ENSG00000008324	NM_016305
ENSG00000008324	NP_057389
ENSG00000008382	NM_001159846
ENSG00000008382	NM_032868
ENSG00000008382	NP_001153318
ENSG00000008382	NP_116257
ENSG00000008394	NM_020300
ENSG00000008394	NM_145764
ENSG00000008394	NM_145791
ENSG00000008394	NM_145792
ENSG00000008394	NP_064696
ENSG00000008394	NP_665707
ENSG00000008394	NP_665734
ENSG00000008394	NP_665735
ENSG00000008405	NM_004075
ENSG00000008405	NP_004066
ENSG00000008438	NM_005091
ENSG00000008438	NP_005082
ENSG00000008441	NM_002501
ENSG00000008441	NP_002492
ENSG00000008513	NM_003033
ENSG00000008513	NM_173344
ENSG00000008513	NP_003024
ENSG00000008513	NP_775479
ENSG00000008516	NM_022468
ENSG00000008516	NP_071913
ENSG00000008517	NM_001012631
